Job Code,Title,Hashtag,Description,Last Login,Posted By,Position,Posted In,Location,Views,Applications,Recruiter Actions
1224855,Staqu - Product Manager (3-5 yrs),#IT Product Management #IT Product Development,"About the Company

Staqu Technologies is an award-winning AI research firm with 7 years of experience in providing AI-based plug n play video analytics solutions across the industries like- Retail, Manufacturing, and Infrastructure. With its proprietary product JARVIS ( Joint AI Research for Video Instance and Streams), Staqu is revolutionizing safety, security, and operations using existing CCTV infrastructure, and making the world safer and smarter.

Staqu works with industry-leading technology partners to complement core technologies and provide customers with powerful and comprehensive video analytics solutions.

Job brief

We are looking for an experienced Product Manager who is passionate about building products that customers love. You will join a dynamic and fast-paced environment and work with cross-functional teams to design, build and roll-out products that deliver the company's vision and strategy.

Responsibilities

- Work with executives and business line stakeholders to define the problems to solve with AI. Help prioritize and rank the solutions, develop business cases.

- Develop AI product roadmaps and timelines.

- Lead product strategy and development of SaaS product & ML models

- Implement product management tool

- Translate product strategy into detailed requirements and prototypes.

- Scope and prioritize activities based on business and customer impact.

- Work closely with engineering teams to deliver with quick time-to-market and optimal resources

- Drive product launches include working with the executives, and other product management team members.

- Develop and manage training, validation, and test data sets.

- Act as a product evangelist to build awareness and understanding.

Requirements and skills

- Proven work experience in product management or as an associate product manager.

- Proven track record of managing all aspects of a successful product throughout its lifecycle.

- Proven ability to develop product and marketing strategies and effectively communicate recommendations to executive management.

- Solid technical background with understanding and/or hands-on experience in software development and web technologies.

- Skilled at working effectively with cross functional teams in a matrix organization.

- Excellent written and verbal communication skills.

- MS/BS degree in Computer Science, Engineering or equivalent preferred

What's on offer?

- Unlimited potential for career progression

- Industry leading training and development throughout your career

- Market Leading CTC package plus Excellent Bonus Potential

Job Location : Gurgaon",17 Mar 2023,Pooja Ahuja,Senior HR Manager at Staqu Technologies Pvt. Ltd.,IT & Systems Jobs,Gurgaon/Gurugram,421,72,62
1230557,Staqu - Product Manager (3-5 yrs),#IT Product Management #IT Product Development,"About the Company

Staqu Technologies is an award-winning AI research firm with 7 years of experience in providing AI-based plug n play video analytics solutions across the industries like Retail, Manufacturing, and Infrastructure. With its proprietary product JARVIS ( Joint AI Research for Video Instance and Streams), Staqu is revolutionizing safety, security, and operations using existing CCTV infrastructure, and making the world safer and smarter.

Staqu works with industry-leading technology partners to complement core technologies and provide customers with powerful and comprehensive video analytics solutions.

Job brief

- We are looking for an experienced Product Manager who is passionate about building products that customers love.

- You will join a dynamic and fast-paced environment and work with cross-functional teams to design, build and roll-out products that deliver the company's vision and strategy.

Responsibilities

- Work with executives and business line stakeholders to define the problems to solve with AI. Help prioritize and rank the solutions, develop business cases.

- Develop AI product roadmaps and timelines.

- Lead product strategy and development of SaaS product & ML models

- Implement product management tool

- Translate product strategy into detailed requirements and prototypes.

- Scope and prioritize activities based on business and customer impact.

- Work closely with engineering teams to deliver with quick time-to-market and optimal resources

- Drive product launches include working with the executives, and other product management team members.

- Develop and manage training, validation, and test data sets.

- Act as a product evangelist to build awareness and understanding.

Requirements and skills

- Proven work experience in product management or as an associate product manager.

- Proven track record of managing all aspects of a successful product throughout its lifecycle.

- Proven ability to develop product and marketing strategies and effectively communicate recommendations to executive management.

- Solid technical background with understanding and/or hands-on experience in software development and web technologies.

- Skilled at working effectively with cross functional teams in a matrix organization.

- Excellent written and verbal communication skills.

- MS/BS degree in Computer Science, Engineering or equivalent preferred

What's on offer?

- Unlimited potential for career progression

Industry leading training and development throughout -your career

- Market Leading CTC package plus Excellent Bonus Potential

Job Location : Gurgaon",17 Mar 2023,Sakshi,Research Engineer at Staqu Technologies Pvt. Ltd.,IT & Systems Jobs,Gurgaon/Gurugram,460,68,53
1224961,Product Manager - Technical - Education Sector (1-3 yrs),#IT Product Management #IT Product Development,"product manager - technical

- We are an early-stage and bootstrapped start-up in the education domain. We are seeking a multi-skilled candidate with technical and excellent interpersonal skills for the position of Astt Manager-Product Management.

- The role involves coordinating and following up with tech, design, QA and SMEs on a daily basis, working on overall product strategy, carrying out market and UX research, analysing customer feedback, road mapping, figuring ways of optimizing, and working with QA to test.

Product Manager Responsibilities:

- Determining feature requirements.

- Researching customer experiences and demands.

- Improving customer experiences.

- Outlining a detailed product strategy.

- Managing cross-functional teams.

- Managing product road maps and releases.

- Understanding product selling points.

- Identifying and filling product gaps.

- Generating new product ideas.

- Developing product pricing and positioning strategies.

- Working alongside the technology team.

- Acting as a product evangelist.

- Product Manager Requirements:

- Degree in Computer Science, Engineering, or a related field

- Previous experience of 1-2 years in a product development role.

- Technical background with experience in software development or web technologies.

- Prior experience in working on PM tools

- Ability to design wireframes , prototype etc.

- Attention to detail and good problem-solving skills.

- Excellent interpersonal skills.

- Good written and verbal communication.

- Exceptional leadership skills.",17 Mar 2023,Chandra,CEO at Consult ShekharPandey,IT & Systems Jobs,Any Location,418,138,2
1233403,Plum Benefits - Product Manager (3-6 yrs),#IT Product Management #IT Product Development #Online Product Management,"About Plum (www.plumhq.com)

Plum is a modern employee insurance and health benefits platform focused on making health insurance simple, accessible and inclusive. Healthcare in India is seeing a phenomenal shift with inflation in healthcare costs 3x that of general inflation. A majority of Indians are unable to afford health insurance on their own; and so as many as 600mn Indians will likely have to depend on employer-sponsored insurance.

Plum is on a mission to insure 10mn lives by 2025. Backed by leading global investors including Tiger Global, Sequoia Capital, Tanglin Ventures and Incubate Fund, we help companies care better for their employees by providing:

- Comprehensive health benefits

- A fully-digital platform experience for HR teams & admins

- Superior support & claims experience.

About the role:

We are looking for a Product Manager for the Onboarding & HR experience pod. The HR experience pod is responsible for all things insurance & healthcare management for employees. Our SaaS offering is used by thousands of HR's and admins bringing ease of administration with a world-class product standard.

Responsibilities:

1) Partner with customers and business stakeholders to understand explicit and latent needs

2) Partner very closely with High Performing Engineering teams to ensure we are building scalable software products that meet customer needs and are on time with quality.

3) Prioritize product features, author and review Product Requirement Documents (PRDs)

4) Run user research, usability studies, data-driven experiments to inform product direction

5) Establish, monitor, and measure success metrics after launch. Consistently integrate behavior data and customer feedback into key product decisions.

6) Make the thousands of unsexy decisions, and shoulder the dirty work - reviewing insurance contracts, copy, support issues, etc. - that helps your team charge forward without stall

Experience & Qualifications:

1) At least 3 years of relevant experience as a Product Manager, preferably in SaaS or growth-facing products.

2) You have Strong analytical skills, testing product hypotheses and generating insights.

3) You understand what comprises a world-class user experience and how to bring together technology and design thinking to accomplish it.

4) Good experience with Information Architecture, UX, Wireframes, UI, Interaction Design, prior development experience, or a relevant degree in tech would be a huge plus.

5) You have the ability to take larger goals, opportunities, and needs and break them down into iterative, actionable milestones to create features and products in order to get to a product-market fit

How you'll know you are successful:

1) % of outstanding customer problems that are either validated or invalidated (should be low, because you know the ins and outs!)

2) Decrease in the number of unexpected requests to the product team coming in during the quarter (because you were way ahead of them!)

3) The commercial success of the product on the market.",15 Mar 2023,Gowtham R,TA- Lead at Plum Benefits,IT & Systems Jobs,Bangalore,262,91,0
1227150,Zycus - Product Manager (3-5 yrs),#IT Product Development #IT Product Management #SaaS,"- Zycus is looking out for a Product Manager with an experience of at least 3-5 years post MBA.

- Candidates with excellent knowledge in technology & consumer products, and with a Masters in Business Administration, from Premium B-Schools are invited to apply for this position.

- Product Manager will play a critical role in owning the entire product Life Cycle, right from planning to execution. The position is open for Bengaluru/Pune/Mumba locations.

- Eager beaver- attitude and an obsession with deadlines, analysis of the product performance and driving a solution set across development teams, will be the drivers for this role.

- The selected candidate is responsible for creating a world class product, improving customer adoption and satisfaction and has the complete ownership of the product road map and development plans.

- At Zycus, we strongly believe that only an empowered Product Management team can take a product forward and so we entrust our product managers to take all the product related decisions. We treat the product managers as CEOs for their products, and product managers are evaluated upon the product's success.

- Also, product managers are our evangelists - they are responsible for articulating the products' vision to customers, partners, analysts and internal stakeholders like sales, pre-sales and implementation teams.

The Role & Responsibilities Of The Position Would Include:

- Development and implementation strategies that help in the product growth.

- Interaction with users, perform market research, and develop the products.

- Product Strategy and Vision

- Laying out Web, Mobile (iOS, Android) strategy and roadmap.

- Multi-functional team collaboration to understand and prioritize requirements.

- Defining features & requirements.

- Conceptualization and detailed wire framing/prototyping.

- Writing user stories and grooming those with design and engineering teams.

- Agile Product Implementation.

- Product Marketing: Evangelizing, influencing and collaborating with the product marketing and communications team to ensure proper, informative, impactful engagement with the market through branding, blogs, e-mailers and white papers.

Go-to Market:

- Conducting feature training and demo sessions with sales and support teams.

- Collaborating with product marketing and communication team for branding, blogs and product launches.

- Total experience: relevant experience: 3-5 yrs (relevant Product Management Experience) post full time MBA.

- 3-5 years of relevant Product Management Experience

- Full time MBA from a Tier 1 B-School

- Proving experience in building a commercially successful Complex Enterprise SAAS Software Product.

- Very strong logical thinking capabilities and analytical skills

- Ability to Visualize and conceptualize new ideas and solutions

- UI designing & prototyping (use of wire framing tools)

- Ability to manage teams and build close relationships with different team members and driving to success

Benefits:

Five Reasons Why You Should Join Zycus:

Cloud Product Company: We are a Cloud SaaS Company and our products are created by using the latest technologies like ML and AI. Our UI is in Angular JS and we are developing our mobile apps using React.

A Market Leader: Zycus is recognized by Gartner (world's leading market research analyst) as a Leader in Procurement Software Suites.

Move between Roles: We believe that change leads to growth and therefore we allow our employees to shift careers and move to different roles and functions within the organization

Get a Global Exposure: You get to work and deal with our global customers.

Create an Impact: Zycus gives you the environment to create an impact on the product and transform your ideas into reality. Even our junior engineers get the opportunity to work on different product features.

About Us:

Zycus is a leading global provider of A.I. powered Source-to-Pay suite for procurement, finance, and AP organizations. Our comprehensive product portfolio includes eProcurement, eInvoicing, Spend Analysis, eSourcing, Contract Management, Supplier Management, Financial Savings Management, Project Management, Request Management, Supplier Network, Insight Studio, and Merlin A.I. Suite with intelligent BOTs. Our spirit of innovation and passion to help organizations create greater business impact is reflected among the hundreds of procurement solution deployments that we have undertaken over the years.",17 Mar 2023,Tania Dcunha,HR at Zycus,IT & Systems Jobs,Mumbai/Pune/Bangalore,1146,361,0
1230393,Sciative Solutions - Assistant Product Manager (2-5 yrs),#IT Product Management #Online Product Management #IT Product Development,"Assistant Product Manager

Roles and Responsibilities :

- Gain a deep understanding of customer experience, identify and fill product gaps and generate new ideas that grow market share, improve customer experience and drive growth.

- Create buy-in for the product vision both internally and with key external partners.

- Handling New and Existing Software Product.

- Analyzing and Design of the product wireframing

- Writing the User journey (Make the logic / Designing the road Map)

- Checking every single page frontend and back end, working of the Coordinate with Tech team Management and operation team for product story line Prototype.

- Quality Analysis

- Translate product strategy into detailed requirements and prototypes.

- Scope and prioritize activities based on business and customer impact.

- Work closely with engineering teams to deliver with quick time-to-market and optimal resources.

- Drive product launches including working with public relations team, executives, and other product management team members.

- Evaluate promotional plans to ensure that they are consistent with product line strategy and that the message is effectively conveyed.

- Act as a product evangelist to build awareness and understanding.

- Represent the company by visiting customers to solicit feedback on company products and services

- Client engagement meetings.

- Taking the requirement.

- Getting the requirement executed.

- Making User guide.

- Training for Internal and External users.

Requirements and skills:

- Proven work experience in product management or as an associate product manager.

- Proven track record of managing all aspects of a successful product throughout its lifecycle.

- Proven ability to develop product and marketing strategies and effectively communicate recommendations to executive management.

- Solid technical background with understanding and/or hands-on experience in software development and web technologies.

- Strong problem-solving skills and willingness to roll up one's sleeves to get the job.

- Skilled at working effectively with cross functional teams in a matrix organization.

- Excellent written and verbal communication skills.

- Experience - 2- 4 years

- Qualification Required - B.E./ Bachelor of Technology (CS/IT Mandatory) and MBA

- (Must Have worked as Software Developer OR Coder in Software Co at least for 2 year)",15 Mar 2023,HR,CPO at Sciative Solution Private Limited,IT & Systems Jobs,Mumbai/Navi Mumbai,345,101,95
1227479,Product Manager - B2B - SaaS - IIT/NIT/BITS (3-6 yrs),#IT Product Development #IT Product Management #SaaS,"Product Manager

SaaS Domain

Gurugram, Haryana, India (On-site)

Role: Product Manager

Job Location: Gurgaon - Work from Office only.

Exp: 3+ yrs

Background: Previous hands-on exp in tech/dev role

Req: 2+yrs Exp in B2B (SaaS/Internet/Scalable products) as Product Manager

Education: B.Tech Preferably Tier1

Preferably from start-ups, keen for early-stage companies.

JD -

We're looking for someone who can become the go-to person for our product. The individual will be heavily involved in critical decision-making to drive our product forward. We need someone who possesses wider knowledge and a deeper understanding of the customer's needs, the product, and the stakeholders' demands.

Responsibilities

- Determining feature requirements

- Identify a new product, finalize requirements, plan, resource & deliver a new product (Ownership of delivery of product initiatives and releases)

- Researching customer experiences and demands

- Develop and define product roadmaps and feature concepts.

- Drive product development with a team of world-class engineers and designers to think boldly and creatively and then funnel that energy into concrete products and execution plans

- Deep understanding of customers, technology, and competition, to then synthesize into product strategy

- Integrate usability studies, research, and market analysis into product requirements to enhance user satisfaction

- Define, document, and communicate objectives, requirements, and constraints for the product initiatives and releases

- Define and analyze metrics for the success of products

- Improving customer experiences

- Understanding product selling points & Developing product pricing & positioning strategies

- Communicate development status and document progress toward milestones

- Maximize efficiency in a constantly evolving environment, where the process is fluid and creative solutions are the norm

- Working with PR and marketing teams to manage product launches

- Acting as a product evangelist and representing the company at public events

Requirements

- Degree in Computer Science, Engineering, or a related field

- Past experience of build B2B products and managing team members with an understanding of their technical architecture

- 3+ Previous experience in product development or management role

- Proven product development ability

- Technical background with experience in software development or web technologies

- Attention to detail and good problem-solving skills. Analytical thinking

Competencies Required

- Excellent interpersonal skills

- Good written and verbal communication

- Exceptional leadership skills

- Focus on Results & Customer Experience

- Entrepreneurial Orientation

- Innovation and Openness to Learning",14 Mar 2023,Meenu Singh,,IT & Systems Jobs,Gurgaon/Gurugram,235,94,17
1229380,Product & Growth Manager - B2C Segment - Internet/Online (2-12 yrs),#IT Product Development #IT Product Management #Online Product Management,"Your Responsibility:

- You have to drive the product discovery process for small, defined projects and support the product implementation and deployment

- You will work on the road-map for your product for International e-commerce / brick & mortal retail, in line with business and customer experience objectives across geographies

- You will have to partner and collaborate with stakeholders from multiple teams like Engineering, QA, UX etc. across numerous business units across countries and teams

- You will have to define, track and improve key product metrics

- You will have to work effectively in Agile software development methodology and lead the entire team to successfully deliver product goals

Your Qualifications :

- You hold a bachelor's / Masters or an equivalent degree, preferably in engineering or management

- You come with 3+ years of software product / application development or Business consulting experience, preferably in the retail / e-commerce industry",15 Mar 2023,Ashwin E,Manager at Confidential,IT & Systems Jobs,Delhi,5634,1622,131
1234143,Zopper - Product Manager - SaaS (2-8 yrs),#IT Product Management #SaaS #IT Product Development,"Skills Required:

- Should have up to three years' experience in Software Product Management.

- Should be able to act on their own and handle meetings with internal and external stakeholders

- Should have business acumen, and able to think products in line with business demands & consumer utility.

- Strong communication & interpersonal skills.

- Strong ability to do data-driven decision making.

Job Responsibilities:

- Own the product and build the product roadmap understanding customer requirements, market gaps/needs and drive the release-level feature choices.

- Managing entire Product lifecycle- Conceptualization, building prototypes, development, launch & iterations.

- Design and execute a continuous testing plan for important end-to-end flows, working hand in hand with QA team to deliver an excellent experience.

- Work with cross-functional teams/influence cross-functional teams: Engineers, Architects, category, business & finance",17 Mar 2023,Megha Sharma,HR at Zopper,IT & Systems Jobs,Noida/Delhi NCR/Ghaziabad,82,30,5
1228319,Pactap - Technical Product Manager (2-5 yrs),#IT Product Development #IT Product Management #IT Jobs in BFSI,"Technical Product Manager

Company : PACTAP

Website: https://www.pactap.com/

Looking for an experienced Product Manager that has development and coding experience in the past to lead our product development. We want someone who is hungry to learn, and ready to work with talented engineers & management to build extremely unique and competitive products. Someone who has taken a product idea from conception to production or is interested in that would be needed.

Responsibilities :

- Running SCRUM & Agile Meetings (2 Daily Standups a Day).

- Grooming JIRA backlog, and creating tasks for our development team.

- Leading Sprint Initiatives, creating milestones, and communicating timelines.

- Working with Business team and our tech vendor directly to develop cutting-edge products.

- Well converse a remote development team - with Backend, Frontend, Android engineers.

- Being able to communicate effectively with all team members including the team members

- Creating product roadmaps, working directly on product flows, and designers. Presenting the results to the CEO/CTO.

- Thoroughly testing developers work, and being responsible for moving things from In-Review to Done on the JIRA board.

What you'll need :

- BA/BS/BTech in Engineering Degree, and MBA

- 2+ years of Product Management experience.

- You are a self-starter, you love to understand systems inside out and make it your mission to deliver quality products.

- Experience with NodeJS, SQL, AGILE and Sprints.

- Experience taking a product from conception to production.",17 Mar 2023,Akshay,Deputy General Manager at Pactap,IT & Systems Jobs,Delhi NCR,158,46,39
1224961,Product Manager - Technical - Education Sector (1-3 yrs),#IT Product Management #IT Product Development,"product manager - technical

- We are an early-stage and bootstrapped start-up in the education domain. We are seeking a multi-skilled candidate with technical and excellent interpersonal skills for the position of Astt Manager-Product Management.

- The role involves coordinating and following up with tech, design, QA and SMEs on a daily basis, working on overall product strategy, carrying out market and UX research, analysing customer feedback, road mapping, figuring ways of optimizing, and working with QA to test.

Product Manager Responsibilities:

- Determining feature requirements.

- Researching customer experiences and demands.

- Improving customer experiences.

- Outlining a detailed product strategy.

- Managing cross-functional teams.

- Managing product road maps and releases.

- Understanding product selling points.

- Identifying and filling product gaps.

- Generating new product ideas.

- Developing product pricing and positioning strategies.

- Working alongside the technology team.

- Acting as a product evangelist.

- Product Manager Requirements:

- Degree in Computer Science, Engineering, or a related field

- Previous experience of 1-2 years in a product development role.

- Technical background with experience in software development or web technologies.

- Prior experience in working on PM tools

- Ability to design wireframes , prototype etc.

- Attention to detail and good problem-solving skills.

- Excellent interpersonal skills.

- Good written and verbal communication.

- Exceptional leadership skills.",17 Mar 2023,Chandra,CEO at Consult ShekharPandey,IT & Systems Jobs,Any Location,418,138,2
1224855,Staqu - Product Manager (3-5 yrs),#IT Product Management #IT Product Development,"About the Company

Staqu Technologies is an award-winning AI research firm with 7 years of experience in providing AI-based plug n play video analytics solutions across the industries like- Retail, Manufacturing, and Infrastructure. With its proprietary product JARVIS ( Joint AI Research for Video Instance and Streams), Staqu is revolutionizing safety, security, and operations using existing CCTV infrastructure, and making the world safer and smarter.

Staqu works with industry-leading technology partners to complement core technologies and provide customers with powerful and comprehensive video analytics solutions.

Job brief

We are looking for an experienced Product Manager who is passionate about building products that customers love. You will join a dynamic and fast-paced environment and work with cross-functional teams to design, build and roll-out products that deliver the company's vision and strategy.

Responsibilities

- Work with executives and business line stakeholders to define the problems to solve with AI. Help prioritize and rank the solutions, develop business cases.

- Develop AI product roadmaps and timelines.

- Lead product strategy and development of SaaS product & ML models

- Implement product management tool

- Translate product strategy into detailed requirements and prototypes.

- Scope and prioritize activities based on business and customer impact.

- Work closely with engineering teams to deliver with quick time-to-market and optimal resources

- Drive product launches include working with the executives, and other product management team members.

- Develop and manage training, validation, and test data sets.

- Act as a product evangelist to build awareness and understanding.

Requirements and skills

- Proven work experience in product management or as an associate product manager.

- Proven track record of managing all aspects of a successful product throughout its lifecycle.

- Proven ability to develop product and marketing strategies and effectively communicate recommendations to executive management.

- Solid technical background with understanding and/or hands-on experience in software development and web technologies.

- Skilled at working effectively with cross functional teams in a matrix organization.

- Excellent written and verbal communication skills.

- MS/BS degree in Computer Science, Engineering or equivalent preferred

What's on offer?

- Unlimited potential for career progression

- Industry leading training and development throughout your career

- Market Leading CTC package plus Excellent Bonus Potential

Job Location : Gurgaon",17 Mar 2023,Pooja Ahuja,Senior HR Manager at Staqu Technologies Pvt. Ltd.,IT & Systems Jobs,Gurgaon/Gurugram,421,72,62
1225990,Technical Product Manager - Motor & Cooling Application (2-10 yrs),#IT Product Management #IT Product Development,"Technical Product Manager

- We are looking for an experienced Product Manager who is passionate about building products that customers love.

- You will join a dynamic and fast-paced environment and work with cross-functional teams to design, build and roll-out products that deliver the company's vision and strategy

Responsibilities :

- Support in developing product roadmap for both motor and cooling applications

- Support in building minimal viable products

- Coordinate with internal teams such as developers, engineers, QA and operations

- Research on the new and upcoming technologies

- Support the team in prioritizing research and development projects

- Technical evaluation of competitor products

- Evaluate technical risks of product and propose risk mitigation strategies

- Support in internal training of new products

- Support in creation and maintenance of product documentation

- Coordinating beta testing of various products and features

- Define success criteria for testing and product acceptance

- Research on the technical trends in the industry

Skill set/Experience we require :

- Proven work experience in technical product management role

- Proven track record of working with designers, engineers, and various stakeholders to coordinate, plan, execute, and track product releases from beginning to end

- Outstanding project and time management skills

- Strong problem solving skills and willingness to think outside the box and roll up one's sleeves to get the job done",16 Mar 2023,Shagufta,Lead Consultant at Talhive HR Management LLP,IT & Systems Jobs,Pune,112,41,12
